epoch;loss;lr;val_loss
78;0.017598531411866503;0.001;0.029956610090183942
79;0.017511608696937676;0.001;0.02974590201946822
80;0.017473154366088865;0.001;0.034685298038477246
81;0.017983200307573093;0.001;0.03402226240458814
82;0.01750667829515869;0.001;0.037865666545588865
83;0.017901111915997494;0.001;0.030755172060294586
84;0.017262241616482748;0.001;0.03379185741174628
85;0.017396269516533797;0.001;0.03242020736533133
86;0.017931254886830016;0.001;0.03273162931542505
87;0.017326167703095228;0.001;0.03162644985555248
88;0.01750700281034242;0.001;0.03833945144221864
89;0.017090348128214885;0.001;0.034362163648686626
90;0.016956908079335312;0.001;0.03728490026498383
91;0.017004740861124912;0.001;0.03248393400148912
92;0.017318644276403384;0.001;0.030707522634078156
93;0.017314775759926796;0.001;0.027952981943433933
94;0.017436331049231125;0.001;0.03299444388936867
95;0.0171000193260929;0.001;0.03065968118607998
96;0.017515887977403194;0.001;0.032975411423566664
97;0.017289634663539173;0.001;0.030888277105987072
98;0.017134581904510462;0.001;0.030684500297700815
99;0.016840623564844233;0.001;0.03294107540171932
100;0.017352944868707355;0.001;0.03035129682922905
101;0.01708045494036046;0.001;0.03224451374262571
102;0.01720669237056073;0.001;0.03213710043664006
103;0.016833797501262408;0.001;0.031170826193622568
104;0.017004497311212095;0.001;0.032533319582316006
105;0.01655555176929161;0.001;0.03415076265280897
106;0.01680740875876889;0.001;0.029451623410833152
107;0.016925781071983306;0.001;0.029779799621213566
108;0.016658102301699527;0.001;0.027915782591497355
109;0.01657448529269445;0.001;0.029481203718618912
110;0.017317358282999885;0.001;0.028514028357511215
111;0.01650582264079658;0.001;0.030500562268901955
112;0.016842670640853825;0.001;0.033576433144679126
113;0.01667793957762971;0.001;0.02792340660975738
114;0.016734424478407037;0.001;0.030288182537664066
115;0.016564138855147337;0.001;0.03022712016139518
116;0.01648503154378515;0.001;0.027856210839341988
117;0.01691060917676655;0.001;0.030123606874522837
118;0.01853816796833439;0.000100000005;0.01986319753764705
119;0.015286187811642305;0.000100000005;0.01817859336733818
120;0.014700244892033448;0.000100000005;0.018514943012798376
121;0.014396480695935191;0.000100000005;0.018587771845473486
122;0.014147366708731604;0.000100000005;0.018264529104767876
123;0.01407941524845327;0.000100000005;0.018138456327671356
124;0.013873722204931284;0.000100000005;0.017901679924265904
125;0.013901362900444622;0.000100000005;0.017385776281695475
126;0.013624098452699556;0.000100000005;0.01739096372726966
127;0.013810449415738132;0.000100000005;0.017266952411525628
128;0.014105968556008102;0.000100000005;0.017026742454618216
129;0.013777317946726014;0.000100000005;0.017382079163904895
130;0.013580101694375393;0.000100000005;0.017382496713914654
131;0.013574457334187825;0.000100000005;0.016916817519813776
132;0.013652916876273048;0.000100000005;0.016851930984888564
133;0.013682676203809823;0.000100000005;0.01676469474014911
134;0.013654313436147652;0.000100000005;0.01641136685132303
135;0.013532248714300968;0.000100000005;0.01634081444618377
136;0.01360563609335963;0.000100000005;0.016555146779865026
137;0.013673444849290388;0.000100000005;0.01639219970357689
138;0.013358710460538763;0.000100000005;0.016402420884167605
139;0.013247964423555691;0.000100000005;0.016720020889558575
140;0.01343360223448636;0.000100000005;0.016510620797899635
141;0.013421348754519502;0.000100000005;0.016424565004523505
142;0.013359486228688565;0.000100000005;0.01630175107328052
143;0.013262588184703765;0.000100000005;0.016176693014461885
144;0.013559685715615517;0.000100000005;0.016326407393948597
145;0.013354842799284462;0.000100000005;0.016442307630892505
146;0.01339984640247163;0.000100000005;0.016383622222664682
147;0.013299041463004186;0.000100000005;0.01636260333047672
148;0.013267972435918183;0.000100000005;0.016203088431873104
149;0.013449145196520285;0.000100000005;0.016429956706071443
150;0.013209620791447534;0.000100000005;0.016513182485306806
151;0.013456331000659716;0.000100000005;0.01632347834211859
152;0.01314722241812063;0.000100000005;0.015731864121996543
153;0.013148136063685445;0.000100000005;0.016133190810003063
154;0.013184472610485462;0.000100000005;0.016480222471397032
155;0.013166560776937564;0.000100000005;0.015902942639182915
156;0.013284088331655189;0.000100000005;0.016452931523831052
157;0.013218005128016384;0.000100000005;0.01606231297112324
158;0.013045752738105995;0.000100000005;0.015984888294373046
159;0.01317853033216489;0.000100000005;0.01631560731171207
160;0.013264876774037511;0.000100000005;0.016113900833509186
161;0.013101186403997446;0.000100000005;0.016144010428847236
162;0.01329342419361326;0.000100000005;0.016318339558148928
163;0.013040451347422044;0.000100000005;0.016337007516995072
164;0.01320700288898808;0.000100000005;0.01599586352875287
165;0.013149518206179258;0.000100000005;0.016297658545557748
166;0.01309270431117267;0.000100000005;0.016196590043943037
167;0.01317604528993716;0.000100000005;0.01611144068142907
168;0.012960761696723532;0.000100000005;0.016084347809241575
169;0.013168557620415253;0.000100000005;0.015721897531131453
170;0.012990710953366489;0.000100000005;0.016390384767543186
171;0.013028738139639336;0.000100000005;0.016101456289602953
172;0.01310763564160101;0.000100000005;0.01622974347661842
173;0.01302960276393517;0.000100000005;0.016361699947579342
174;0.013103087333027374;0.000100000005;0.01640611378984018
175;0.012970942561786462;0.000100000005;0.016109961000355808
176;0.01290804452483872;0.000100000005;0.016242608322169293
177;0.013055119969690008;0.000100000005;0.01597442046146501
178;0.012987779297572397;0.000100000005;0.01615936973724853
179;0.012945877775868786;0.000100000005;0.016210757661610842
180;0.013076977956503746;0.000100000005;0.016045959158377213
181;0.01304511881726957;0.000100000005;0.016031259459189394
182;0.013088957890360851;0.000100000005;0.016000235834243624
183;0.012888249056957343;0.000100000005;0.01636707592247562
184;0.01275401414781519;0.000100000005;0.01599971844222058
185;0.013064246226087619;0.000100000005;0.01601776743138378
186;0.012925968963855783;0.000100000005;0.01577013536271724
187;0.01297347509421785;0.000100000005;0.015828960151834923
188;0.0130203847940069;0.000100000005;0.015756117201156238
189;0.013194787120337849;0.000100000005;0.01564601283859123
190;0.012756813515035674;0.000100000005;0.016233807006342846
191;0.012821833807830101;0.000100000005;0.01590722589753568
192;0.012802741650658648;0.000100000005;0.015822337263009766
193;0.012935474971562971;0.000100000005;0.016168111215599558
194;0.012894616831920258;0.000100000005;0.016013036058707672
195;0.012735685036456074;0.000100000005;0.016040083063258367
196;0.012880127748351268;0.000100000005;0.01594601218080656
197;0.012886896797415986;0.000100000005;0.015543629478832538
198;0.012770933645382407;0.000100000005;0.016034883362325756
199;0.012783128936713423;0.000100000005;0.015539206246930089
200;0.012765748913722395;0.000100000005;0.015700316776267507
201;0.01284247819798118;0.000100000005;0.015761089384217154
202;0.01281809681892424;0.000100000005;0.015633247538723728
203;0.012865680670329453;0.000100000005;0.015271272319792346
204;0.012764393712542517;0.000100000005;0.015330292623151432
205;0.012674453554145905;0.000100000005;0.015182064549828117
206;0.01269983313162358;0.000100000005;0.015376862286674705
207;0.01270601521191778;0.000100000005;0.015463268617168069
208;0.012839151963098736;0.000100000005;0.01544330408796668
209;0.012849594672040195;0.000100000005;0.015408161032775586
210;0.012448585396523838;0.000100000005;0.015644659372893246
211;0.012719017953579296;0.000100000005;0.015475647502832791
212;0.0127253600066448;0.000100000005;0.015358529476956888
213;0.012856146407672403;0.000100000005;0.015565716111185875
214;0.012705643443890814;0.000100000005;0.015565792775966904
215;0.012500781783334013;0.000100000005;0.01559057201004841
216;0.012657178843082272;0.000100000005;0.015152210835367441
217;0.012871579239905924;0.000100000005;0.015406067864122715
218;0.012641716612582657;0.000100000005;0.015372478974644433
219;0.012657760160500438;0.000100000005;0.01516702843152664
220;0.012601021124622585;0.000100000005;0.015298669099469076
221;0.012745354368065119;0.000100000005;0.015092745804312553
222;0.012717159570046203;0.000100000005;0.015302304305474867
223;0.012533218129664833;0.000100000005;0.015315585473383015
224;0.012583980382083106;0.000100000005;0.015318930572406813
225;0.012687603200166143;0.000100000005;0.015188869237053123
226;0.012560497728404715;0.000100000005;0.015358658168803562
227;0.012582512621329336;0.000100000005;0.015312139664522627
228;0.012551656554558166;0.000100000005;0.015331002947112376
229;0.012567892277446587;0.000100000005;0.015315112869509241
230;0.012493320673718642;0.000100000005;0.015543621202761477
231;0.012563733078706067;0.000100000005;0.015641767319969156
232;0.012760117082903704;0.000100000005;0.015206972348757765
233;0.012577717629141729;0.000100000005;0.015664231074465948
234;0.012366689156364026;0.000100000005;0.015426922885870392
235;0.012631945562066966;0.000100000005;0.015425029401244088
236;0.012649046014342094;0.000100000005;0.015509706540879879
237;0.012653755072997121;0.000100000005;0.015575251161036167
238;0.012634580933166386;0.000100000005;0.015394352122463963
239;0.01247612574474763;0.000100000005;0.015529041665352204
240;0.012529241330631744;0.000100000005;0.015624890357933262
241;0.012417998657732158;0.000100000005;0.015993678772991352
242;0.012596356307413676;0.000100000005;0.01577351949262348
243;0.012338922732303114;0.000100000005;0.01581592692739584
244;0.012499728020831422;0.000100000005;0.01606017215685411
245;0.012303800650977382;0.000100000005;0.015702696771106937
246;0.01253527279486626;0.000100000005;0.015616209034553984
247;0.012529013086842365;0.000100000005;0.01587518241087144
248;0.012414741212980467;0.000100000005;0.015453564913266084
249;0.012520638916003681;0.000100000005;0.015375374054366892
250;0.01254657300094918;0.000100000005;0.015539824560453946
251;0.01250132192415457;0.000100000005;0.01567486315880987
252;0.01251906165418284;0.000100000005;0.015359568367288872
253;0.012621232980666574;0.000100000005;0.015564388976517048
254;0.012470410341317203;0.000100000005;0.015576370928267186
255;0.012347863148173122;0.000100000005;0.015672138257121496
256;0.012334619996641628;0.000100000005;0.01575822101651945
257;0.012462687789161729;0.000100000005;0.015574881531806155
258;0.012619065156148508;0.000100000005;0.015384479044851932
259;0.012526669053012933;0.000100000005;0.015351209747181698
260;0.012548590621617459;0.000100000005;0.015560257417911833
261;0.012452257674817967;0.000100000005;0.015625444389033048
262;0.01284338903417702;1.0000001e-05;0.015262581281025301
263;0.012548373164137977;1.0000001e-05;0.015376708893613382
264;0.012234976304086207;1.0000001e-05;0.015446035784076561
265;0.012178173371144943;1.0000001e-05;0.015508826525712555
266;0.012358604383143934;1.0000001e-05;0.01552752803333781
267;0.012315096648895555;1.0000001e-05;0.015480705833231861
268;0.012292213484297003;1.0000001e-05;0.015529756264930422
269;0.012180407667452839;1.0000001e-05;0.015530970794233408
270;0.012318385483204217;1.0000001e-05;0.015540025450966576
271;0.01251280521756538;1.0000001e-05;0.015452846038070593
272;0.012191293771099662;1.0000001e-05;0.015493970533663576
273;0.01222959969279715;1.0000001e-05;0.015495844354683702
274;0.012164781107440417;1.0000001e-05;0.015568973919884726
275;0.012384466542445616;1.0000001e-05;0.01558112171055241
276;0.012379565696569037;1.0000001e-05;0.0156339236789129
277;0.012263933363359725;1.0000001e-05;0.01554825317791917
278;0.01228320433990124;1.0000001e-05;0.015491928503086621
279;0.012278570672171009;1.0000001e-05;0.015501679069447246
280;0.012122407195009725;1.0000001e-05;0.015520031013610687
281;0.012211708049380477;1.0000001e-05;0.015545476270331577
282;0.012220770796463764;1.0000001e-05;0.015529755629937757
283;0.012174819309829738;1.0000001e-05;0.015577631685036149
284;0.012237398193040247;1.0000001e-05;0.015517780133946375
285;0.012268300593109504;1.0000001e-05;0.015475261956453323
286;0.012388114837371537;1.0000001e-05;0.015478053341873667
287;0.01217182127646522;1.0000001e-05;0.015479425328191031
288;0.012255588230216724;1.0000001e-05;0.015538124727423896
289;0.012233477120255102;1.0000001e-05;0.015385905936868354
290;0.012151897334084205;1.0000001e-05;0.015414762226018038
291;0.012272214459016165;1.0000001e-05;0.015465759735723788
292;0.012131182835636668;1.0000001e-05;0.015473670410838995
293;0.012245839891107281;1.0000001e-05;0.01552289777266031
294;0.01226671111628645;1.0000001e-05;0.015489231668074022
295;0.012339349716524901;1.0000001e-05;0.015489581845362078
296;0.012219622083450395;1.0000001e-05;0.015492828181860123
297;0.012091590216608016;1.0000001e-05;0.01549413535659286
298;0.012293059000172852;1.0000001e-05;0.015427382705225185
299;0.012320326099440398;1.0000001e-05;0.015450062695890665
300;0.012319082122455543;1.0000001e-05;0.015557068886912682
301;0.01211309343746751;1.0000001e-05;0.015457328662953594
302;0.012268641095695445;1.0000001e-06;0.01550017701546577
303;0.01215734447584513;1.0000001e-06;0.015513076912611723
304;0.012239099740221053;1.0000001e-06;0.015534365994178435
305;0.012375599244457275;1.0000001e-06;0.015545174839313735
306;0.0124424892153359;1.0000001e-06;0.015548555095764723
307;0.0121460268409843;1.0000001e-06;0.015552513703534549
308;0.012161428462134145;1.0000001e-06;0.01556667389178818
309;0.012221269108398531;1.0000001e-06;0.015561679505150427
310;0.012450856024377658;1.0000001e-06;0.015567456202750856
311;0.012266913132655075;1.0000001e-06;0.015583219048990444
312;0.012361369488927524;1.0000001e-06;0.015588362828235735
313;0.012182932821780096;1.0000001e-06;0.015588309319520538
314;0.012335699653173235;1.0000001e-06;0.015572402097115462
315;0.01212010010424639;1.0000001e-06;0.015553535449064591
316;0.012309638515172765;1.0000001e-06;0.015549853444099426
317;0.012221836026555022;1.0000001e-06;0.015554861080917444
318;0.012428234222595098;1.0000001e-06;0.015544239262288267
319;0.012209361703551812;1.0000001e-06;0.015551882414993915
320;0.01234593592649362;1.0000001e-06;0.01556840767575936
321;0.012203186304681727;1.0000001e-06;0.01555076122961261
322;0.012387774502387422;1.0000001e-06;0.015549107878045603
323;0.012166717482897441;1.0000001e-06;0.015566483584486625
324;0.012379489801026851;1.0000001e-06;0.015575888397341425
325;0.01218432536192876;1.0000001e-06;0.015564339785751972
326;0.012431206105545106;1.0000001e-06;0.015576920831914653
327;0.012224950985294488;1.0000001e-06;0.015565728006715124
328;0.01237626872949505;1.0000001e-06;0.015555256173353304
329;0.01227473576121931;1.0000001e-06;0.015546253395520827
330;0.012145926930365453;1.0000001e-06;0.01554075664501976
331;0.012402833004550943;1.0000001e-06;0.0155430219813504
332;0.012286555848232968;1.0000001e-06;0.015540401789952408
333;0.01215360746700824;1.0000001e-06;0.015542316927828571
334;0.01221265975596086;1.0000001e-06;0.015538893470709974
335;0.012297199033418171;1.0000001e-06;0.0155401195992123
336;0.012192703526220665;1.0000001e-06;0.015541621145199646
337;0.01229085790080377;1.0000001e-06;0.01552459237758409
338;0.012315053784502272;1.0000001e-06;0.015538682653145357
339;0.012190751109004078;1.0000001e-06;0.015548449983312325
340;0.012246856567402759;1.0000001e-06;0.01555028953589499
341;0.0123629514635305;1.0000001e-06;0.015558653214777058
342;0.012247605743937571;1.0000001e-07;0.015556602357802067
343;0.012345953974945305;1.0000001e-07;0.015557286414233122
344;0.012267459094241725;1.0000001e-07;0.015557424165308475
345;0.012324286499767335;1.0000001e-07;0.015556522941386158
346;0.012297685330566962;1.0000001e-07;0.015554978279396892
347;0.012146946310939028;1.0000001e-07;0.015553119486536492
348;0.012104995686430411;1.0000001e-07;0.015552006725391204
349;0.012312834665672092;1.0000001e-07;0.01555387582629919
350;0.012108304624804495;1.0000001e-07;0.015552617524835196
351;0.012166796271156534;1.0000001e-07;0.015551252036609432
352;0.01231301353305781;1.0000001e-07;0.015551470855081623
353;0.012368421829468661;1.0000001e-07;0.015551465775140307
354;0.012347014341865765;1.0000001e-07;0.015551135282624851
355;0.012268428687107702;1.0000001e-07;0.015551284124905413
356;0.012182684486608676;1.0000001e-07;0.015550222290171818
357;0.012257203541275708;1.0000001e-07;0.015550163066522642
358;0.01227005553370204;1.0000001e-07;0.01555145387961106
359;0.012231017615109798;1.0000001e-07;0.01554943701591004
360;0.012353678715890019;1.0000001e-07;0.015550152208148078
361;0.012182208006397063;1.0000001e-07;0.015548797726461833
362;0.012064163176277617;1.0000001e-07;0.015548249452628872
363;0.012378395708995339;1.0000001e-07;0.015550077342512932
364;0.012210643929991044;1.0000001e-07;0.015548209723254497
365;0.012342889985279814;1.0000001e-07;0.015549244951795448
366;0.012246669557286202;1.0000001e-07;0.015549421691420403
367;0.012301905931368587;1.0000001e-07;0.015549449546431953
368;0.012042582306851441;1.0000001e-07;0.015548746122724631
369;0.012363332696983786;1.0000001e-07;0.015548982318829407
370;0.012303448738783945;1.0000001e-07;0.01554891875606369
371;0.012193445837422335;1.0000001e-07;0.015549493085762317
372;0.012373819860270979;1.0000001e-07;0.015548279424282637
373;0.012331628967221493;1.0000001e-07;0.015549997968429869
374;0.012389641150049431;1.0000001e-07;0.01555072008208795
375;0.012165505198058799;1.0000001e-07;0.01555174663239582
376;0.012325402226929592;1.0000001e-07;0.015551724661649629
377;0.012198931623634371;1.0000001e-07;0.015552282418039713
378;0.012256617496580118;1.0000001e-07;0.015554348578337918
379;0.012181269376382869;1.0000001e-07;0.01555306621065194
380;0.01213265894386729;1.0000001e-07;0.01555381931195205
381;0.01214420938400501;1.0000001e-07;0.015553228662941943
382;0.012194188245561278;1.0000001e-08;0.015553196659311652
383;0.01227409010825512;1.0000001e-08;0.01555328001268208
384;0.012133711149937795;1.0000001e-08;0.015553278467533264
385;0.012269454127619702;1.0000001e-08;0.015553349861875176
386;0.012156860587632842;1.0000001e-08;0.01555330433290113
387;0.012349542344518093;1.0000001e-08;0.0155533498830416
388;0.012071544337104499;1.0000001e-08;0.015553175302391703
389;0.012323025066825899;1.0000001e-08;0.015553021168505604
390;0.012281525024876056;1.0000001e-08;0.015552918934686617
391;0.012081295744686275;1.0000001e-08;0.015552876263179562
392;0.012358826684769142;1.0000001e-08;0.015553052981638095
393;0.012194859945661015;1.0000001e-08;0.015552904414521023
394;0.012213735733405916;1.0000001e-08;0.015553013082932342
395;0.012364801427110276;1.0000001e-08;0.015553017718378793
396;0.012206609604575813;1.0000001e-08;0.015552905515174974
397;0.01217954453254836;1.0000001e-08;0.015552757604216988
398;0.012336049375671473;1.0000001e-08;0.015552791555158117
399;0.01214500304659401;1.0000001e-08;0.015552702127024531
400;0.012162642580627351;1.0000001e-08;0.015552617101506754
401;0.012311526369448418;1.0000001e-08;0.015552687331695448
402;0.012260409155389446;1.0000001e-08;0.015552668451246891
403;0.012211867762142467;1.0000001e-08;0.015552757985212586
404;0.01210291024681601;1.0000001e-08;0.015552698507566343
405;0.012021672495202331;1.0000001e-08;0.015552755445241928
406;0.012197052086033071;1.0000001e-08;0.015552722425623373
407;0.012195024260678528;1.0000001e-08;0.015552711016921834
408;0.012220705105607844;1.0000001e-08;0.015552771256559274
409;0.012382123882045194;1.0000001e-08;0.015552798836407337
410;0.012110330644589107;1.0000001e-08;0.015552725177258253
411;0.01219424832039712;1.0000001e-08;0.015552828046069904
412;0.012335398841417369;1.0000001e-08;0.015552732204510407
413;0.012285883333678955;1.0000001e-08;0.015552764081142166
414;0.01221298076871942;1.0000001e-08;0.015552692623300985
415;0.012193094058404404;1.0000001e-08;0.015552798667075958
416;0.012173471489471859;1.0000001e-08;0.015552847582677548
417;0.01212029964463778;1.0000001e-08;0.015552697322246704
418;0.01233906182007509;1.0000001e-08;0.015552681489762936
419;0.012203469287227216;1.0000001e-08;0.01555276630361649
420;0.012282257555378782;1.0000001e-08;0.015552627536552873
421;0.012143679214134116;1.0000001e-08;0.015552620826797052
422;0.012298723013259847;1.0000001e-09;0.015552625864405523
423;0.012140916117760516;1.0000001e-09;0.015552623028104956
424;0.012244071738055187;1.0000001e-09;0.015552626287733967
425;0.012262874420601802;1.0000001e-09;0.015552627219056541
426;0.012321516721969622;1.0000001e-09;0.01555261875248768
427;0.012026902179483774;1.0000001e-09;0.015552620890296319
428;0.012084052233018184;1.0000001e-09;0.01555262150412256
429;0.012186631520463566;1.0000001e-09;0.01555262838320976
430;0.012189128955260847;1.0000001e-09;0.01555263339965181
431;0.012292749119799308;1.0000001e-09;0.015552637124942108
432;0.012149270930135412;1.0000001e-09;0.015552629674361511
433;0.012084060325015496;1.0000001e-09;0.015552626372399654
434;0.011941891699007456;1.0000001e-09;0.015552626203068277
435;0.012157401840061182;1.0000001e-09;0.015552613312717189
436;0.012180090976103503;1.0000001e-09;0.01555261155590415
437;0.012369079076855331;1.0000001e-09;0.015552617799998685
438;0.01216331701671364;1.0000001e-09;0.015552622012116692
439;0.01219374076590116;1.0000001e-09;0.015552630923180417
440;0.012215617913680317;1.0000001e-09;0.015552642988041043
441;0.012269287986195273;1.0000001e-09;0.01555265200493688
442;0.012121168347546679;1.0000001e-09;0.015552653719417074
443;0.012340806131088084;1.0000001e-09;0.015552661974321712
444;0.012211220442219582;1.0000001e-09;0.0155526525975967
445;0.012080719227022002;1.0000001e-09;0.015552645760842344
446;0.01195088601471849;1.0000001e-09;0.015552639262750745
447;0.012226921267053728;1.0000001e-09;0.015552639961242676
448;0.01229501200082498;1.0000001e-09;0.015552629208700224
449;0.012173154409467478;1.0000001e-09;0.015552626922726631
450;0.012058261610705275;1.0000001e-09;0.015552628235044804
451;0.01229509501446198;1.0000001e-09;0.01555262503891506
452;0.012214842254245212;1.0000001e-09;0.01555262120779265
453;0.012366846727446475;1.0000001e-09;0.015552629166367378
454;0.012385901976884108;1.0000001e-09;0.015552641358226538
455;0.012182609668247952;1.0000001e-09;0.015552639156918634
456;0.01224594483702853;1.0000001e-09;0.015552634034644474
457;0.012293420480165617;1.0000001e-09;0.015552628912370314
458;0.012177867091945753;1.0000001e-09;0.01555263085968115
459;0.01225444621765254;1.0000001e-09;0.0155526331033219
460;0.01211041996458451;1.0000001e-09;0.015552624869583682
461;0.012344149553764191;1.0000001e-09;0.01555262838320976
462;0.012253558521380046;1.0000001e-10;0.015552628065713427
463;0.012197387577777417;1.0000001e-10;0.015552627367221496
464;0.012266648247482886;1.0000001e-10;0.01555262857370756
465;0.012372330300408463;1.0000001e-10;0.015552628721872514
466;0.01222398583795368;1.0000001e-10;0.015552627705884252
467;0.012174773970365177;1.0000001e-10;0.015552627705884252
468;0.012227908783349487;1.0000001e-10;0.015552627473053608
469;0.012190065042257076;1.0000001e-10;0.015552628171545539
470;0.012310691841004655;1.0000001e-10;0.015552626965059475
471;0.012361154558158801;1.0000001e-10;0.015552626795728098
472;0.012281417331190831;1.0000001e-10;0.015552627557719296
473;0.012154618890571919;1.0000001e-10;0.015552627028558742
474;0.012394763152423072;1.0000001e-10;0.015552627028558742
475;0.012216829922202438;1.0000001e-10;0.0155526262242347
476;0.012068118013129913;1.0000001e-10;0.01555262630890039
477;0.012133804078355199;1.0000001e-10;0.015552627324888652
478;0.012284399345444681;1.0000001e-10;0.015552626732228831
479;0.012237463639288097;1.0000001e-10;0.015552626478231767
480;0.012343034862109427;1.0000001e-10;0.015552626076069746
481;0.012429311404055426;1.0000001e-10;0.015552626901560208
482;0.012266897327349981;1.0000001e-10;0.015552625546909192
483;0.012152651294065705;1.0000001e-10;0.015552625610408459
484;0.01218409349975187;1.0000001e-10;0.015552625504576346
485;0.012115132152410913;1.0000001e-10;0.015552625673907724
486;0.012146060455568744;1.0000001e-10;0.015552625843239102
487;0.012312303712149423;1.0000001e-10;0.015552625800906257
488;0.01208432787007395;1.0000001e-10;0.01555262681689452
489;0.012109006807599434;1.0000001e-10;0.01555262601257048
490;0.012086863234523206;1.0000001e-10;0.015552626393566077
491;0.012357755891203243;1.0000001e-10;0.015552625546909192
492;0.012208780840923467;1.0000001e-10;0.015552625504576346
493;0.012217142202452926;1.0000001e-10;0.015552625970237634
494;0.012338849130641046;1.0000001e-10;0.015552624298090284
495;0.012204730875087097;1.0000001e-10;0.01555262592790479
496;0.01210727096727328;1.0000001e-10;0.01555262592790479
497;0.012213217485913508;1.0000001e-10;0.015552625356411392
498;0.012060557048159002;1.0000001e-10;0.015552625356411392
499;0.012171166197030809;1.0000001e-10;0.015552623641931197
